Area Type, Area, Area Name, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,7,New York City Region,1160,44450,41720,28210,52570
10,7,New York City Region,n/a,45820,40940,34490,51480
10,7,New York City Region,n/a,40590,36960,33430,44170
10,7,New York City Region,n/a,106780,106580,90550,114890
10,7,New York City Region,730,85280,83840,55540,100140
10,7,New York City Region,1960,95080,96500,66560,109330
10,7,New York City Region,580,75480,77820,61620,82410
10,7,New York City Region,n/a,45530,43910,33970,51300
10,7,New York City Region,300,35540,28090,24960,41650
10,7,New York City Region,390,35070,28030,24960,41120
10,7,New York City Region,n/a,51220,39540,29850,61910
10,7,New York City Region,950,42470,32970,25240,51080
10,7,New York City Region,500,38040,33470,24960,46510
10,7,New York City Region,340,31760,31310,24960,36630
10,7,New York City Region,n/a,30240,27420,24960,34980
10,7,New York City Region,3660,42640,31880,24960,52590
10,7,New York City Region,3350,51970,45390,25700,65110
10,7,New York City Region,530,39750,37110,31250,44000
10,7,New York City Region,n/a,37510,32400,24960,45850
10,7,New York City Region,710,43940,41590,30210,50800
10,7,New York City Region,2550,29460,24960,24960,33320
10,7,New York City Region,n/a,36570,36200,26020,41840
10,7,New York City Region,270,48070,48260,37300,53460
10,7,New York City Region,n/a,39690,34790,26060,46500
10,7,New York City Region,970,46410,40890,25660,56790
10,7,New York City Region,n/a,33340,34670,24960,39030
10,7,New York City Region,n/a,28490,29050,24960,32360
10,7,New York City Region,n/a,36260,36290,26940,40930
10,7,New York City Region,730,30210,27620,24960,34370
10,7,New York City Region,3090,30160,27670,24960,34260
10,7,New York City Region,n/a,36820,35390,24960,43970
10,7,New York City Region,203180,47210,39410,24960,59030
10,7,New York City Region,n/a,50860,45340,36350,58110
10,7,New York City Region,8060,69140,68180,40540,83440
10,7,New York City Region,5710,117940,109720,68350,142730
10,7,New York City Region,310,103930,95380,61390,125200
10,7,New York City Region,260,61900,60010,41400,72150
10,7,New York City Region,9310,45610,41450,26350,55240
10,7,New York City Region,810,38500,41610,27000,44250
10,7,New York City Region,16730,64620,70030,45960,73940
10,7,New York City Region,12150,42510,40120,30580,48480
10,7,New York City Region,8800,25670,24960,24960,28010
10,7,New York City Region,13710,54770,50630,31250,66530
10,7,New York City Region,18960,39720,33540,24960,48310
10,7,New York City Region,7140,40870,34510,25250,48690
10,7,New York City Region,1600,36260,35120,24960,42960
10,7,New York City Region,640,54070,55500,32590,64810
10,7,New York City Region,1000,98460,94180,70720,112330
10,7,New York City Region,340,95090,101260,58120,113580
10,7,New York City Region,8340,24960,24960,24960,26040
10,7,New York City Region,900,25080,24960,24960,26750
10,7,New York City Region,1130,58150,64320,31250,71600
10,7,New York City Region,4010,72100,74040,64790,75750
10,7,New York City Region,1770,30450,25670,24960,34600
10,7,New York City Region,890,35130,30460,24960,41030
10,7,New York City Region,n/a,38300,38270,31340,41780
10,7,New York City Region,330,143910,131980,94100,168810
10,7,New York City Region,550,75160,76650,44900,90290
10,7,New York City Region,3410,47970,43490,29630,57140
10,7,New York City Region,7420,42340,43480,24960,52290
10,7,New York City Region,44580,35120,28750,24960,41620
10,7,New York City Region,n/a,30560,29480,24960,34430
10,7,New York City Region,9610,26780,24960,24960,29570
10,7,New York City Region,5270,64010,72730,39910,76060
10,7,New York City Region,640,46570,47690,38180,50770
10,8,North Country Region,149130,45010,36030,23020,56000
10,8,North Country Region,5640,95710,88380,53750,116690
10,8,North Country Region,290,134720,121390,94260,154940
10,8,North Country Region,1940,88720,72900,41780,112190
10,8,North Country Region,600,92170,94040,86100,95200
10,8,North Country Region,40,133910,134910,74450,163640
10,8,North Country Region,80,178120,153850,88510,222930
10,8,North Country Region,30,122270,106800,70640,148090
10,8,North Country Region,210,93900,84470,57270,112210
10,8,North Country Region,80,123880,104950,81530,145050
10,8,North Country Region,160,114730,100810,78840,132680
10,8,North Country Region,100,112710,106450,75550,131290
10,8,North Country Region,n/a,94340,80080,52930,115050
10,8,North Country Region,40,89200,82210,59120,104230
10,8,North Country Region,50,109800,97300,82310,123540
10,8,North Country Region,20,92280,84580,63930,106460
10,8,North Country Region,120,90660,88460,55710,108140
10,8,North Country Region,40,57310,53260,33350,69290
10,8,North Country Region,300,100900,98590,79440,111630
10,8,North Country Region,200,105190,95350,60740,127410
10,8,North Country Region,20,70190,82360,35170,87690
10,8,North Country Region,20,156220,145430,121150,173760
10,8,North Country Region,120,62850,59890,40720,73910
10,8,North Country Region,n/a,81830,74890,54510,95490
10,8,North Country Region,20,62870,61630,48560,70030
10,8,North Country Region,390,109990,94010,68160,130900
10,8,North Country Region,20,99450,95750,77600,110380
10,8,North Country Region,60,72720,70000,64970,76590
10,8,North Country Region,30,76670,72670,60130,84940
10,8,North Country Region,270,71140,66650,52150,80640
10,8,North Country Region,20,68690,71450,45120,80480
10,8,North Country Region,350,80710,90510,48400,96860
10,8,North Country Region,4350,64450,60950,39800,76780
10,8,North Country Region,250,59140,55700,42980,67220
10,8,North Country Region,60,59760,64630,30500,74390
10,8,North Country Region,760,72620,81020,51110,83380
10,8,North Country Region,130,55200,51560,38970,63320
10,8,North Country Region,320,63670,59960,42870,74070
10,8,North Country Region,50,91090,82470,55990,108640
10,8,North Country Region,70,72520,66030,50180,83690
10,8,North Country Region,190,83140,71770,51010,99210
10,8,North Country Region,50,40710,38000,31120,45500
10,8,North Country Region,70,55640,51240,40390,63260
10,8,North Country Region,60,57820,55380,40880,66290
10,8,North Country Region,320,55260,51030,31690,67050
10,8,North Country Region,200,55720,46150,34700,66220
10,8,North Country Region,420,68750,67980,46480,79880
10,8,North Country Region,660,60780,57120,39810,71260
10,8,North Country Region,160,49590,48240,35510,56640
10,8,North Country Region,50,69270,67160,52880,77460
10,8,North Country Region,n/a,108860,82790,56080,135250
10,8,North Country Region,70,62310,60730,49920,68510
10,8,North Country Region,80,123570,100330,52650,159030
10,8,North Country Region,40,51470,49800,43560,55430
10,8,North Country Region,240,50610,44420,35580,58130
10,8,North Country Region,40,57420,50860,42640,64810
10,8,North Country Region,1350,61590,57760,37460,73660
10,8,North Country Region,170,79520,74690,52650,92960
10,8,North Country Region,30,73760,69630,51570,84860
10,8,North Country Region,80,67870,65030,49450,77080
10,8,North Country Region,70,83210,77030,53290,98170
10,8,North Country Region,50,45640,44120,30250,53330
10,8,North Country Region,40,58860,56540,37950,69320
10,8,North Country Region,210,62150,59620,40900,72780
10,8,North Country Region,30,76030,70250,53080,87510
10,8,North Country Region,460,44720,43680,30560,51800
10,8,North Country Region,50,59800,59140,40630,69380
10,8,North Country Region,110,76680,75740,59250,85400
10,8,North Country Region,1090,71960,68350,45710,85090
10,8,North Country Region,50,106380,74460,58500,130310
10,8,North Country Region,50,55010,54420,39690,62670
10,8,North Country Region,210,78590,77330,56490,89640
10,8,North Country Region,40,80410,76880,61230,90000
10,8,North Country Region,n/a,81110,77840,49090,97120
10,8,North Country Region,80,76190,76370,49480,89550
10,8,North Country Region,20,63690,60840,52750,69160
10,8,North Country Region,120,85480,80080,65130,95650
10,8,North Country Region,20,90050,82530,67860,101140
10,8,North Country Region,110,82040,76860,61260,92440
10,8,North Country Region,20,87960,86810,68300,97790
10,8,North Country Region,50,40610,40930,29540,46140
10,8,North Country Region,40,46750,43520,32400,53930
10,8,North Country Region,20,50950,48610,44710,54060
10,8,North Country Region,50,70940,67270,52180,80320
10,8,North Country Region,n/a,47540,48950,33970,54330
10,8,North Country Region,30,57400,59470,43740,64240
10,8,North Country Region,70,56850,56800,42840,63860
10,8,North Country Region,50,44980,44990,30420,52260
10,8,North Country Region,930,59860,58970,31820,73880
10,8,North Country Region,n/a,68700,66320,41240,82430
10,8,North Country Region,30,70890,71080,58180,77240
10,8,North Country Region,20,74510,78160,63730,79890
10,8,North Country Region,20,70210,67260,46580,82020
10,8,North Country Region,30,76800,73000,46100,92160
10,8,North Country Region,70,73180,73830,55500,82030
10,8,North Country Region,200,74990,72630,54810,85070
10,8,North Country Region,30,66350,68560,48130,75460
10,8,North Country Region,60,28930,28590,25640,30570
10,8,North Country Region,40,72350,69290,56090,80480
10,8,North Country Region,30,45260,42880,33150,51320
10,8,North Country Region,40,38400,36950,35280,39960
10,8,North Country Region,70,36830,31970,28190,41150
10,8,North Country Region,20,43590,45890,29630,50570
10,8,North Country Region,40,50990,48660,38890,57040
10,8,North Country Region,30,58300,55900,43980,65460
10,8,North Country Region,3630,48220,45870,30050,57310
10,8,North Country Region,400,57360,54470,38140,66980
10,8,North Country Region,230,43940,38270,32270,49780
10,8,North Country Region,250,46080,44190,31960,53140
10,8,North Country Region,350,48310,45740,34380,55280
10,8,North Country Region,220,53120,52430,42340,58510
10,8,North Country Region,280,53780,51310,39010,61170
10,8,North Country Region,200,59510,57810,46540,65990
10,8,North Country Region,100,51770,49110,34330,60490
10,8,North Country Region,290,64790,64970,51630,71380
10,8,North Country Region,740,35480,32150,25020,40700
10,8,North Country Region,160,38240,34040,26360,44170
10,8,North Country Region,130,55860,54500,40130,63730
10,8,North Country Region,180,41120,30570,21640,50860
10,8,North Country Region,80,39520,37510,27100,45740
10,8,North Country Region,710,101490,93430,46180,129150
10,8,North Country Region,290,104740,93530,66670,123780
10,8,North Country Region,200,154360,155580,147310,157880
10,8,North Country Region,n/a,50210,46820,30970,59830
10,8,North Country Region,60,39520,42160,29230,44670
10,8,North Country Region,13390,50900,47810,24330,64190
10,8,North Country Region,140,96840,88370,49500,120500
10,8,North Country Region,40,87260,82240,56830,102470
10,8,North Country Region,120,88640,72990,46320,109800
10,8,North Country Region,170,95060,91490,58630,113280
10,8,North Country Region,100,81590,72070,47970,98410
10,8,North Country Region,n/a,82380,73790,47220,99970
10,8,North Country Region,80,87130,82200,49320,106030
10,8,North Country Region,n/a,59890,58760,48230,65720
10,8,North Country Region,30,95870,90880,55430,116090
10,8,North Country Region,n/a,74400,70830,43750,89730
10,8,North Country Region,30,94780,80000,52430,115960
10,8,North Country Region,30,72860,70030,48430,85070
10,8,North Country Region,50,86670,78230,54510,102740
10,8,North Country Region,n/a,81950,73320,52650,96610
10,8,North Country Region,n/a,59230,53190,40860,68410
10,8,North Country Region,70,78250,67660,45070,94840
10,8,North Country Region,80,84110,73600,50380,100970
10,8,North Country Region,n/a,64740,62250,37450,78380
10,8,North Country Region,40,57530,51390,46310,63140
10,8,North Country Region,n/a,73190,66450,36980,91290
10,8,North Country Region,40,65160,61570,38220,78630
10,8,North Country Region,110,78000,64680,42470,95770
10,8,North Country Region,40,77290,67850,46420,92730
10,8,North Country Region,30,81890,83160,47050,99310
10,8,North Country Region,n/a,77430,55420,36030,98120
10,8,North Country Region,140,57380,55870,44060,64040
10,8,North Country Region,40,71580,51270,39920,87410
10,8,North Country Region,400,34710,29650,22480,40820
10,8,North Country Region,210,62310,60700,46480,70230
10,8,North Country Region,1580,59790,58990,42630,68370
10,8,North Country Region,620,71560,66290,51520,81580
10,8,North Country Region,30,74490,75140,54510,84480
10,8,North Country Region,1430,60100,59830,45260,67530
10,8,North Country Region,440,59780,57780,45120,67120
10,8,North Country Region,20,62610,52040,41540,73150
10,8,North Country Region,300,60700,57610,45830,68140
10,8,North Country Region,200,68850,65020,50880,77840
10,8,North Country Region,330,68100,64470,52560,75870
10,8,North Country Region,30,69100,66890,48400,79440
10,8,North Country Region,270,45280,39860,30230,52810
10,8,North Country Region,220,55430,56330,37400,64440
10,8,North Country Region,1390,27360,26650,22600,29740
10,8,North Country Region,30,43750,44960,23340,53960
10,8,North Country Region,270,55190,53800,35070,65250
10,8,North Country Region,250,28280,23830,21632,32010
10,8,North Country Region,20,52000,46750,43020,56500
10,8,North Country Region,210,57730,58070,35140,69020
10,8,North Country Region,2860,26360,23570,21632,29030
10,8,North Country Region,1150,47800,37990,22710,60350
10,8,North Country Region,40,25120,22820,21632,27430
10,8,North Country Region,120,42750,37860,30510,48870
10,8,North Country Region,n/a,54910,38970,35570,64580
10,8,North Country Region,50,23800,22310,21632,25450
10,8,North Country Region,30,46640,46130,31460,54230
10,8,North Country Region,290,45550,38610,21770,57450
10,8,North Country Region,60,37960,24640,22290,45790
10,8,North Country Region,30,37100,36210,28440,41430
10,8,North Country Region,130,47900,44080,31600,56050
10,8,North Country Region,60,42510,38630,32520,47500
10,8,North Country Region,n/a,73940,68270,44990,88410
10,8,North Country Region,n/a,60180,61260,36670,71930
10,8,North Country Region,30,49910,37670,26300,61710
10,8,North Country Region,20,35570,36330,23280,41720
10,8,North Country Region,20,35780,21632,21632,43420
10,8,North Country Region,n/a,40920,36790,24400,49180
10,8,North Country Region,10220,78800,64160,39220,98590
10,8,North Country Region,80,71220,69320,54990,79330
10,8,North Country Region,20,105810,97910,80950,118240
10,8,North Country Region,350,124080,132950,89170,141540
10,8,North Country Region,50,261600,,,
10,8,North Country Region,n/a,146110,130290,109270,164530
10,8,North Country Region,30,234510,209560,167670,267930
10,8,North Country Region,n/a,309050,,,
10,8,North Country Region,440,262750,,,
10,8,North Country Region,180,125900,122770,100590,138550
10,8,North Country Region,200,67880,65830,49310,77160
10,8,North Country Region,350,74690,73570,56980,83550
10,8,North Country Region,20,83900,82110,70730,90480
10,8,North Country Region,20,53310,54780,36480,61730
10,8,North Country Region,80,67030,65830,57230,71930
10,8,North Country Region,190,65570,61970,52340,72180
10,8,North Country Region,70,99690,92020,68900,115090
10,8,North Country Region,3540,71070,70270,52780,80220
10,8,North Country Region,20,250570,,190640,280540
10,8,North Country Region,20,82890,82610,57710,95480
10,8,North Country Region,240,100990,100820,74150,114410
10,8,North Country Region,n/a,76410,63140,58130,85560
10,8,North Country Region,30,59790,50510,44610,67380
10,8,North Country Region,330,62130,62830,44620,70880
10,8,North Country Region,320,72490,73330,63990,76740
10,8,North Country Region,90,61100,61440,40580,71360
10,8,North Country Region,80,70740,69000,55140,78540
10,8,North Country Region,40,67110,63850,48280,76520
10,8,North Country Region,200,59460,58960,44100,67140
10,8,North Country Region,30,74770,72420,59260,82530
10,8,North Country Region,210,38420,37240,31110,42080
10,8,North Country Region,20,40970,38890,33330,44790
10,8,North Country Region,310,32120,30520,23030,36670
10,8,North Country Region,70,47940,46670,37930,52940
10,8,North Country Region,130,35570,35200,27960,39370
10,8,North Country Region,80,32620,30850,27610,35130
10,8,North Country Region,1500,41030,40490,33790,44660
10,8,North Country Region,240,40340,38820,29320,45850
10,8,North Country Region,110,45510,45560,30710,52900
10,8,North Country Region,90,44000,44180,30970,50510
10,8,North Country Region,60,69610,69730,49220,79810
10,8,North Country Region,40,51880,54550,38950,58340
10,8,North Country Region,5370,32180,30130,23370,36590
10,8,North Country Region,1300,28310,27120,23090,30910
10,8,North Country Region,2120,29250,27920,23170,32290
10,8,North Country Region,40,30390,28990,21632,35100
10,8,North Country Region,50,49800,50020,42130,53640
10,8,North Country Region,150,46760,45680,35940,52170
10,8,North Country Region,20,32810,32000,29080,34680
10,8,North Country Region,20,72200,61750,52120,82240
10,8,North Country Region,330,34100,34560,26200,38050
10,8,North Country Region,220,36200,34550,27770,40410
10,8,North Country Region,50,38650,37420,30430,42760
10,8,North Country Region,40,43730,43740,35690,47750
10,8,North Country Region,180,25220,23380,22070,26800
10,8,North Country Region,20,25110,24170,23510,25910
10,8,North Country Region,120,34520,33940,28460,37550
10,8,North Country Region,180,35240,35710,23880,40920
10,8,North Country Region,7220,62490,65510,38720,74380
10,8,North Country Region,380,84270,85960,69100,91850
10,8,North Country Region,180,93400,86670,63080,108560
10,8,North Country Region,60,75270,75460,67060,79370
10,8,North Country Region,60,61280,58830,46640,68600
10,8,North Country Region,180,52900,55210,41110,58790
10,8,North Country Region,50,60960,68050,36990,72950
10,8,North Country Region,3880,64260,67310,49910,71430
10,8,North Country Region,370,87980,84150,68690,97630
10,8,North Country Region,80,73450,74010,66550,76890
10,8,North Country Region,830,69250,68910,47060,80340
10,8,North Country Region,50,32990,31760,25700,36640
10,8,North Country Region,430,37400,34980,25060,43570
10,8,North Country Region,30,23900,21632,21632,25390
10,8,North Country Region,180,23810,21990,21632,25230
10,8,North Country Region,60,39490,38140,33770,42350
10,8,North Country Region,390,28210,25000,21632,31570
10,8,North Country Region,14850,25890,22770,21632,28360
10,8,North Country Region,160,48440,46880,33300,56010
10,8,North Country Region,690,36810,34040,25510,42460
10,8,North Country Region,520,24220,22860,21632,25820
10,8,North Country Region,460,32650,31170,24360,36800
10,8,North Country Region,1430,27780,26530,22750,30300
10,8,North Country Region,410,24770,23700,21632,26540
10,8,North Country Region,840,24250,23240,21632,25640
10,8,North Country Region,1140,24140,21632,21632,25770
10,8,North Country Region,3980,23460,21950,21632,24730
10,8,North Country Region,190,25890,23520,22150,27760
10,8,North Country Region,2880,27190,21632,21632,30360
10,8,North Country Region,290,24930,23950,21660,26560
10,8,North Country Region,500,21860,21632,21632,22380
10,8,North Country Region,880,22520,21632,21632,23390
10,8,North Country Region,460,23290,21860,21632,24560
10,8,North Country Region,5600,30380,27600,22290,34420
10,8,North Country Region,190,47640,47100,34080,54430
10,8,North Country Region,50,52910,49270,35480,61620
10,8,North Country Region,3390,29760,28090,22380,33450
10,8,North Country Region,970,26100,24410,21640,28320
10,8,North Country Region,20,37290,37490,24960,43460
10,8,North Country Region,880,28810,26160,22280,32070
10,8,North Country Region,7210,28710,25350,21750,32190
10,8,North Country Region,360,45220,43760,32140,51770
10,8,North Country Region,260,26160,24740,21890,28290
10,8,North Country Region,n/a,23200,23440,22420,23590
10,8,North Country Region,220,23960,22910,21632,25430
10,8,North Country Region,50,25070,24200,21632,26920
10,8,North Country Region,50,53410,53770,37720,61250
10,8,North Country Region,n/a,22150,21632,21632,22840
10,8,North Country Region,n/a,22590,22530,21640,23070
10,8,North Country Region,40,29500,28830,25280,31610
10,8,North Country Region,60,26310,24400,22590,28180
10,8,North Country Region,40,23080,21640,21632,24240
10,8,North Country Region,730,23970,22590,21632,25470
10,8,North Country Region,4010,28420,25990,22110,31580
10,8,North Country Region,200,30670,24720,21632,35570
10,8,North Country Region,430,29310,24930,21632,33210
10,8,North Country Region,230,31340,30420,25780,34120
10,8,North Country Region,n/a,30210,30430,24730,32950
10,8,North Country Region,15860,32030,24710,21730,37180
10,8,North Country Region,1610,41740,38140,27450,48880
10,8,North Country Region,200,61990,56540,36010,74980
10,8,North Country Region,4680,23200,22190,21632,24380
10,8,North Country Region,420,29240,28140,22140,32790
10,8,North Country Region,320,32290,29830,23120,36880
10,8,North Country Region,6180,28520,24070,21632,32010
10,8,North Country Region,150,40000,31250,24170,47910
10,8,North Country Region,210,63930,43700,33100,79340
10,8,North Country Region,120,65530,58120,41690,77450
10,8,North Country Region,410,58580,47490,32530,71600
10,8,North Country Region,80,67670,69140,43000,80000
10,8,North Country Region,860,53880,46220,28620,66500
10,8,North Country Region,n/a,52930,57330,41490,58660
10,8,North Country Region,30,78040,72570,42370,95870
10,8,North Country Region,60,40260,31720,22640,49070
10,8,North Country Region,21710,36470,33940,24210,42590
10,8,North Country Region,1460,56010,52950,37250,65390
10,8,North Country Region,80,28950,28560,23160,31840
10,8,North Country Region,100,33580,33480,25900,37420
10,8,North Country Region,460,36860,35780,27440,41580
10,8,North Country Region,2050,39660,38670,28660,45160
10,8,North Country Region,140,44350,43910,32230,50410
10,8,North Country Region,90,42950,43270,35170,46840
10,8,North Country Region,770,28780,28220,23660,31330
10,8,North Country Region,250,40350,37460,28580,46230
10,8,North Country Region,1930,30470,27270,22590,34410
10,8,North Country Region,280,47190,47320,36980,52290
10,8,North Country Region,90,32440,34180,22980,37160
10,8,North Country Region,340,27430,24300,22070,30120
10,8,North Country Region,290,35190,34680,27030,39270
10,8,North Country Region,190,30290,28380,22190,34340
10,8,North Country Region,90,34480,33930,26630,38400
10,8,North Country Region,60,31010,28790,22970,35030
10,8,North Country Region,180,41820,42570,30490,47480
10,8,North Country Region,1150,30690,29410,23900,34090
10,8,North Country Region,n/a,25010,24720,23180,25920
10,8,North Country Region,120,43980,45800,33700,49120
10,8,North Country Region,280,41900,39820,30220,47750
10,8,North Country Region,80,30600,31490,22880,34460
10,8,North Country Region,140,41060,40240,34640,44280
10,8,North Country Region,120,40930,38730,28850,46970
10,8,North Country Region,30,50350,54130,30770,60130
10,8,North Country Region,270,47320,44150,35660,53160
10,8,North Country Region,450,49870,45880,36490,56550
10,8,North Country Region,n/a,53490,59160,40090,60200
10,8,North Country Region,320,46050,41620,32000,53070
10,8,North Country Region,460,34540,33250,24590,39520
10,8,North Country Region,2060,26200,23410,21632,28660
10,8,North Country Region,n/a,34130,33950,27580,37400
10,8,North Country Region,460,53190,52380,35580,62000
10,8,North Country Region,n/a,46040,41780,34310,51900
10,8,North Country Region,100,38160,33600,28750,42870
10,8,North Country Region,2820,36000,35180,25340,41330
10,8,North Country Region,n/a,42720,39900,34600,46770
10,8,North Country Region,130,34750,33980,25840,39200
10,8,North Country Region,570,35980,35440,27950,40000
10,8,North Country Region,n/a,39540,40340,28820,44900
10,8,North Country Region,110,35100,34340,26600,39350
10,8,North Country Region,2730,31920,30730,22590,36590
10,8,North Country Region,20,34180,33720,23130,39700
10,8,North Country Region,120,40060,40350,25190,47490
10,8,North Country Region,280,38410,36070,24990,45120
10,8,North Country Region,n/a,63190,65510,49970,69790
10,8,North Country Region,n/a,62110,63340,47940,69190
10,8,North Country Region,20,32520,34800,23490,37040
10,8,North Country Region,n/a,26860,24760,22920,28820
10,8,North Country Region,150,39960,37820,31840,44020
10,8,North Country Region,6050,48320,43840,32600,56180
10,8,North Country Region,570,68520,65120,45210,80170
10,8,North Country Region,30,51000,49640,42920,55040
10,8,North Country Region,n/a,69740,48540,36570,86320
10,8,North Country Region,900,45410,41120,33580,51330
10,8,North Country Region,40,44570,38590,30980,51370
10,8,North Country Region,1110,41390,38730,28180,47990
10,8,North Country Region,110,39220,37910,31210,43230
10,8,North Country Region,380,54990,47830,37210,63880
10,8,North Country Region,n/a,34640,34750,26820,38550
10,8,North Country Region,610,58260,58770,42040,66370
10,8,North Country Region,n/a,38210,37740,35520,39560
10,8,North Country Region,130,39840,37820,30550,44490
10,8,North Country Region,n/a,44960,43800,27740,53570
10,8,North Country Region,290,62850,59650,42240,73150
10,8,North Country Region,n/a,39080,35580,26190,45530
10,8,North Country Region,80,43550,44750,28200,51220
10,8,North Country Region,n/a,77480,92690,40310,96060
10,8,North Country Region,n/a,32530,32730,27540,35020
10,8,North Country Region,150,53380,53150,41720,59210
10,8,North Country Region,1150,40410,39920,33840,43690
10,8,North Country Region,50,33600,31130,28040,36370
10,8,North Country Region,n/a,45700,45560,37400,49850
10,8,North Country Region,n/a,76430,51660,45960,91660
10,8,North Country Region,n/a,42320,40290,28270,49350
10,8,North Country Region,6920,46780,43050,28770,55790
10,8,North Country Region,590,66770,63180,46680,76820
10,8,North Country Region,60,46740,38860,29950,55130
10,8,North Country Region,150,49250,41070,30390,58680
10,8,North Country Region,50,54340,54020,44370,59330
10,8,North Country Region,70,85090,87970,69950,92660
10,8,North Country Region,20,44490,46120,30870,51300
10,8,North Country Region,n/a,40520,38240,33250,44160
10,8,North Country Region,160,36790,35360,25990,42180
10,8,North Country Region,920,35790,34380,23390,41990
10,8,North Country Region,470,38340,32820,27780,43630
10,8,North Country Region,80,37440,38070,25620,43350
10,8,North Country Region,120,47940,47930,37890,52970
10,8,North Country Region,180,41180,39890,29810,46870
10,8,North Country Region,90,35850,34110,28180,39680
10,8,North Country Region,30,27800,27110,21760,30820
10,8,North Country Region,90,29910,29450,25920,31900
10,8,North Country Region,80,74200,81840,44880,88860
10,8,North Country Region,290,47460,46210,34480,53940
10,8,North Country Region,30,40220,35970,28120,46260
10,8,North Country Region,420,47000,46540,37600,51690
10,8,North Country Region,130,50120,51510,40000,55170
10,8,North Country Region,380,81850,84750,64910,90330
10,8,North Country Region,110,73460,85240,43640,88370
10,8,North Country Region,20,48720,35550,24270,60940
10,8,North Country Region,n/a,25320,26240,21632,27680
10,8,North Country Region,1870,40020,39790,27530,46260
10,8,North Country Region,n/a,40560,44590,27170,47250
10,8,North Country Region,80,37460,37300,24660,43860
10,8,North Country Region,80,46020,49160,34420,51820
10,8,North Country Region,7810,39480,37280,24990,46720
10,8,North Country Region,570,60900,59540,38700,72000
10,8,North Country Region,160,37990,37160,27140,43420
10,8,North Country Region,30,52560,46680,33000,62340
10,8,North Country Region,1710,31100,27230,22920,35190
10,8,North Country Region,170,27000,24980,21890,29550
10,8,North Country Region,130,36610,35480,26950,41450
10,8,North Country Region,n/a,33630,34800,26500,37190
10,8,North Country Region,n/a,22710,22750,21940,23090
10,8,North Country Region,310,36960,39550,24300,43300
10,8,North Country Region,80,40310,43730,28870,46030
10,8,North Country Region,n/a,29670,27060,22680,33170
10,8,North Country Region,50,43160,43120,28460,50520
10,8,North Country Region,n/a,44790,39560,23830,55270
10,8,North Country Region,n/a,43490,44970,33400,48540
10,8,North Country Region,40,35040,32330,25930,39590
10,8,North Country Region,190,48710,48310,38240,53940
10,8,North Country Region,190,32570,30500,25970,35860
10,8,North Country Region,170,42270,42830,31460,47670
10,8,North Country Region,20,40070,39970,35930,42130
10,8,North Country Region,n/a,32180,30640,28080,34230
10,8,North Country Region,160,35720,33960,25690,40740
10,8,North Country Region,170,25790,23990,21800,27790
10,8,North Country Region,50,28360,26610,22430,31330
10,8,North Country Region,n/a,36680,34310,25940,42050
10,8,North Country Region,n/a,37640,37510,30000,41460
10,8,North Country Region,n/a,32610,29640,28230,34810
10,8,North Country Region,n/a,33120,31540,29320,35030
10,8,North Country Region,n/a,31300,30750,28600,32660
10,8,North Country Region,130,77130,81690,53080,89160
10,8,North Country Region,110,52930,54120,42990,57910
10,8,North Country Region,230,48810,47040,36650,54890
10,8,North Country Region,90,38120,37990,31880,41240
10,8,North Country Region,100,46600,49200,32450,53670
10,8,North Country Region,130,39780,41570,28570,45390
10,8,North Country Region,80,41750,41780,34500,45380
10,8,North Country Region,110,33330,31310,28030,35980
10,8,North Country Region,500,40980,39150,27930,47510
10,8,North Country Region,20,39410,39090,31020,43600
10,8,North Country Region,n/a,62900,51450,34150,77280
10,8,North Country Region,370,33450,32610,25520,37420
10,8,North Country Region,50,38960,40550,28960,43960
10,8,North Country Region,30,44280,37840,35820,48520
10,8,North Country Region,n/a,43840,45020,29930,50790
10,8,North Country Region,210,26720,25070,21632,29390
10,8,North Country Region,120,37140,32530,27800,41810
10,8,North Country Region,7780,34040,30400,22080,40020
10,8,North Country Region,260,53170,51390,37340,61080
10,8,North Country Region,n/a,26930,26810,23300,28740
10,8,North Country Region,30,37260,37310,31740,40020
10,8,North Country Region,1010,37260,35580,24570,43610
10,8,North Country Region,350,34090,34550,21632,40640
10,8,North Country Region,1310,42130,39270,30120,48130
10,8,North Country Region,770,32580,27130,21680,38030
10,8,North Country Region,110,24690,23170,21632,26310
10,8,North Country Region,70,35180,37180,22700,41420
10,8,North Country Region,60,22980,21632,21632,23860
10,8,North Country Region,170,25370,23920,21632,27560
10,8,North Country Region,n/a,84440,80800,72420,90450
10,8,North Country Region,60,46140,44940,36260,51070
10,8,North Country Region,250,37930,37720,30530,41640
10,8,North Country Region,400,24040,22910,21632,25390
10,8,North Country Region,1810,29090,26530,22400,32440
10,8,North Country Region,730,23890,21632,21632,25400
10,8,North Country Region,150,34260,32460,24130,39320
10,9,Southern Tier Region,260520,49460,38280,23470,62460
10,9,Southern Tier Region,11310,113220,96930,58690,140480
10,9,Southern Tier Region,430,141580,120050,87720,168510
10,9,Southern Tier Region,3970,106590,85970,49900,134940
10,9,Southern Tier Region,790,93340,94860,90060,94990
10,9,Southern Tier Region,190,164160,154710,100780,195860
10,9,Southern Tier Region,220,153930,142930,82740,189530
10,9,Southern Tier Region,160,143970,127420,88340,171790
10,9,Southern Tier Region,350,113970,106630,67330,137290
10,9,Southern Tier Region,460,141280,125940,83230,170300
